filepath,start_time,train_test_split,end_time,method,number of sample,test_return_mean,test_return_std,Sharper ratio,Loss_Probability,Conditional Loss,VaR,CVaR
../factor model/10_Industry_Portfolios_Monthly.csv,200801,201212,201601,Markowitz_revised gamma = 0.9,36,1.016792758468433,3.000559240026591,0.33886775001963376,0.3611111111111111,2.284623092425853,4.259513452326449,0.2846047757237245
""
../factor model/10_Industry_Portfolios_Monthly.csv,200801,201212,201601,SAA_CVaR,36,1.0507847271592086,3.149026078398276,0.3336856224746417,0.3611111111111111,2.3658370616951814,4.993435752403016,0.3252279180988269
../factor model/10_Industry_Portfolios_Monthly.csv,200801,201212,201601,Popescu 2007,36,1.0173959621172388,2.993661899833251,0.3398499884619263,0.3611111111111111,2.2691106134043086,4.286090965054567,0.2800577683638869
""
../factor model/10_Industry_Portfolios_Monthly.csv,200801,201212,201601,Popescu 2 cluster portfolios (3factor),36,1.1302236064084592,2.9748287896565513,0.3799289593869183,0.3333333333333333,2.3576033346866323,4.199150149169396,0.25983977695145444
../factor model/10_Industry_Portfolios_Monthly.csv,200801,201212,201601,Popescu 3 cluster portfolios (3factor),36,1.1667847340428985,2.9793822218182613,0.39161968729572116,0.3333333333333333,2.3308972165526436,4.242969653271645,0.2618839479724653
../factor model/10_Industry_Portfolios_Monthly.csv,200801,201212,201601,Popescu 4 cluster portfolios (3factor),36,1.1839145329993352,2.9904197117351803,0.39590246424384795,0.3055555555555556,2.544558245996372,4.281291104467828,0.27519218837015547
""
../factor model/10_Industry_Portfolios_Monthly.csv,200801,201212,201601,Popescu 2 cluster portfolios (return),36,1.2704725145567604,3.0288184729491454,0.41946142560326755,0.3888888888888889,1.9320639782365268,3.565322554538718,0.27020425255905617
../factor model/10_Industry_Portfolios_Monthly.csv,200801,201212,201601,Popescu 3 cluster portfolios (return),36,1.0836817366483928,3.0598206758846507,0.3541651133967452,0.3888888888888889,2.10819590717607,3.7211170992562295,0.2616832589135034
../factor model/10_Industry_Portfolios_Monthly.csv,200801,201212,201601,Popescu 4 cluster portfolios (return),36,1.1702537142839349,3.248096331137073,0.36028910320965135,0.3611111111111111,2.352744433681735,3.9208556014635283,0.2854314447971459
""
""
filepath,start_time,train_test_split,end_time,method,number of sample,test_return_mean,test_return_std,Sharper ratio,Loss_Probability,Conditional Loss,VaR,CVaR
../factor model/10_Industry_Portfolios_Monthly.csv,200901,201312,201701,naive policy 1/N portfolios,36,0.6318055555555555,3.074472112045727,0.20550049977040044,0.3611111111111111,2.5739230769230774,3.6015,0.28941666666666666
""
../factor model/10_Industry_Portfolios_Monthly.csv,200901,201312,201701,Markowitz_revised gamma = 0.1,36,0.27787546940998387,3.380401168372384,0.08220192088732978,0.4444444444444444,2.597043424816395,6.325802031332975,0.44094036973777373
../factor model/10_Industry_Portfolios_Monthly.csv,200901,201312,201701,Markowitz_revised gamma = 0.5,36,0.6884194660455599,2.7677005765309852,0.24873336078443126,0.4444444444444444,1.8059502169414803,3.7739247201873827,0.29057776215145903
../factor model/10_Industry_Portfolios_Monthly.csv,200901,201312,201701,Markowitz_revised gamma = 0.9,36,0.7475547773714738,2.724600654102425,0.27437223735738386,0.4444444444444444,1.6852880672964952,3.3304175588091134,0.2846047757237245
""
../factor model/10_Industry_Portfolios_Monthly.csv,200901,201312,201701,SAA_CVaR,36,0.6686501478517449,3.0070618330868237,0.22235995964384908,0.4166666666666667,2.1950556221758464,4.993435752403016,0.3252279180988269
../factor model/10_Industry_Portfolios_Monthly.csv,200901,201312,201701,Popescu 2007,36,0.779053963474735,2.718314854569062,0.2865944547097872,0.4166666666666667,1.7432498575179842,3.169882847452005,0.2800577683638869
""
../factor model/10_Industry_Portfolios_Monthly.csv,200901,201312,201701,Popescu 2 cluster portfolios (3factor),36,0.8129059983204894,2.594620411636214,0.31330440270754534,0.4166666666666667,1.6236426214603046,3.2118743811304684,0.25117569865165074
../factor model/10_Industry_Portfolios_Monthly.csv,200901,201312,201701,Popescu 3 cluster portfolios (3factor),36,0.8008167744771989,2.6459109182595033,0.3026620317981004,0.4166666666666667,1.6678943201516916,3.359226873779088,0.25094734224866655
../factor model/10_Industry_Portfolios_Monthly.csv,200901,201312,201701,Popescu 4 cluster portfolios (3factor),36,0.8190809743825509,2.6964846712260497,0.3037588098025892,0.4166666666666667,1.6911515956309902,3.503262058888467,0.2592796699637697
""
../factor model/10_Industry_Portfolios_Monthly.csv,200901,201312,201701,Popescu 2 cluster portfolios (return),36,0.9640856942677846,2.8564874476611815,0.33750741493968517,0.4166666666666667,1.7856261630814503,2.655168209010622,0.24957935718703408
../factor model/10_Industry_Portfolios_Monthly.csv,200901,201312,201701,Popescu 3 cluster portfolios (return),36,0.6736677942137067,2.9368173934834356,0.22938702137508515,0.4166666666666667,2.0983547503196136,3.558365069100089,0.2527650063800033
../factor model/10_Industry_Portfolios_Monthly.csv,200901,201312,201701,Popescu 4 cluster portfolios (return),36,0.6285673325355843,3.144441567781597,0.1998979211367691,0.4444444444444444,2.110181569848189,4.117056482361928,0.28270539837244335
""
""
