filepath,start_time,train_test_split,end_time,method,number of sample,test_return_mean,test_return_std,Sharper ratio,Loss_Probability,Conditional Loss,VaR,CVaR
../factor model/10_Industry_Portfolios_Monthly.csv,200701,201112,201301,naive policy 1/N portfolios,12,1.3003333333333333,2.5428480860816065,0.511368862517099,0.25,2.2783333333333333,2.8265999999999996,0.4403333333333333
""
../factor model/10_Industry_Portfolios_Monthly.csv,200701,201112,201301,Markowitz_revised gamma = 0.1,12,0.8502972683910436,1.9728067601061547,0.43100889838054385,0.4166666666666667,1.1955257161886796,2.068913869951281,0.195889522043774
../factor model/10_Industry_Portfolios_Monthly.csv,200701,201112,201301,Markowitz_revised gamma = 0.3,12,0.7637267735923378,1.839915910845466,0.41508786846752965,0.4166666666666667,1.190416661201662,1.7717358399974663,0.17554782103495228
../factor model/10_Industry_Portfolios_Monthly.csv,200701,201112,201301,Markowitz_revised gamma = 0.5,12,0.7785920287952041,1.8247281068039636,0.42668933847844254,0.4166666666666667,1.1475084675065579,1.694270231217967,0.1747442231208692
../factor model/10_Industry_Portfolios_Monthly.csv,200701,201112,201301,Markowitz_revised gamma = 0.7,12,0.7913820405509066,1.8218834761001836,0.434375771520192,0.4166666666666667,1.1207636801965488,1.6574740313740053,0.17505107989067978
../factor model/10_Industry_Portfolios_Monthly.csv,200701,201112,201301,Markowitz_revised gamma = 0.9,12,0.7984876062479711,1.8213800638495423,0.43839702766941635,0.4166666666666667,1.1059054513056659,1.637031694609361,0.17522155615182403
""
../factor model/10_Industry_Portfolios_Monthly.csv,200701,201112,201301,SAA_CVaR,12,1.2054156444415847,1.8622342237055887,0.6472953987726496,0.25,1.587988692708415,1.8141739341287058,0.2279853740186724
../factor model/10_Industry_Portfolios_Monthly.csv,200701,201112,201301,Popescu 2007,12,0.8039323144283368,1.820884643990952,0.44150644967069724,0.4166666666666667,1.0939271907508392,1.622025913158214,0.17537048104201305
""
../factor model/10_Industry_Portfolios_Monthly.csv,200701,201112,201301,Popescu 2 cluster portfolios (3factor),12,0.9953915073811538,1.772208524465158,0.5616672607313843,0.3333333333333333,1.0644756863754647,1.5910213421409471,0.19649210330741326
../factor model/10_Industry_Portfolios_Monthly.csv,200701,201112,201301,Popescu 3 cluster portfolios (3factor),12,1.0136797828661257,1.9340062692186175,0.524134693356333,0.25,1.8243584673681124,2.07023118094233,0.2645992599375922
../factor model/10_Industry_Portfolios_Monthly.csv,200701,201112,201301,Popescu 4 cluster portfolios (3factor),12,1.056021222615545,1.8458644143085046,0.5721011870804987,0.25,1.683211023242998,1.9438894511249185,0.23784335848068647
../factor model/10_Industry_Portfolios_Monthly.csv,200701,201112,201301,Popescu 5 cluster portfolios (3factor),12,1.0294553301416995,1.8709592473422247,0.5502286228864063,0.25,1.5400039558957452,1.8322069272193804,0.2607681379697333
""
../factor model/10_Industry_Portfolios_Monthly.csv,200701,201112,201301,Popescu 2 cluster portfolios (return),12,0.8816980234640125,1.721688786684586,0.5121123110535423,0.4166666666666667,0.8594445705317004,1.4506108478674218,0.18690494191761198
../factor model/10_Industry_Portfolios_Monthly.csv,200701,201112,201301,Popescu 3 cluster portfolios (return),12,1.0044587006512944,1.8458135509318825,0.5441821034113552,0.25,1.7025354899579959,1.969060722453532,0.23128825611294346
../factor model/10_Industry_Portfolios_Monthly.csv,200701,201112,201301,Popescu 4 cluster portfolios (return),12,1.0390386517677708,1.9673327667416556,0.5281458578502974,0.25,1.8433926069987503,2.17942743446337,0.27858224060967557
../factor model/10_Industry_Portfolios_Monthly.csv,200701,201112,201301,Popescu 5 cluster portfolios (return),12,1.1006966960960198,2.5533730850630407,0.43107554573006884,0.3333333333333333,1.9232211055966502,3.374889479961303,0.418823199461199
""
../factor model/10_Industry_Portfolios_Monthly.csv,200701,201112,201301,Popescu 3 cluster portfolios (3factor) tau = 2,12,0.984380247671719,1.9481120546610253,0.5052996029240232,0.25,1.8866648449382168,2.147945578934729,0.26146032898257865
../factor model/10_Industry_Portfolios_Monthly.csv,200701,201112,201301,Popescu 3 cluster portfolios (3factor) tau = 2.5,12,0.9908352899621593,1.9437118584121698,0.509764492959146,0.25,1.8722909405032262,2.130117829261908,0.2621324741781232
../factor model/10_Industry_Portfolios_Monthly.csv,200701,201112,201301,Popescu 3 cluster portfolios (3factor) tau = 3,12,1.0033008928231222,1.9414683315461707,0.5167742767269868,0.25,1.8665056649283656,2.1187720894983837,0.2417296813202594
../factor model/10_Industry_Portfolios_Monthly.csv,200701,201112,201301,Popescu 3 cluster portfolios (3factor) tau = 3.5,12,0.9992692899545891,1.9393423890090662,0.5152619236385482,0.25,1.85470891159927,2.108128000763873,0.2630474339890407
""
filepath,start_time,train_test_split,end_time,method,number of sample,test_return_mean,test_return_std,Sharper ratio,Loss_Probability,Conditional Loss,VaR,CVaR
../factor model/10_Industry_Portfolios_Monthly.csv,200601,201012,201201,naive policy 1/N portfolios,12,0.3272500000000001,4.5885233304590125,0.07131924072995041,0.5,3.0071666666666665,6.2986,0.6086666666666667
""
../factor model/10_Industry_Portfolios_Monthly.csv,200601,201012,201201,Markowitz_revised gamma = 0.1,12,1.247011357657852,3.067118457427984,0.4065742405996172,0.4166666666666667,1.7774468535020738,3.2375724494043228,0.3956421107921048
../factor model/10_Industry_Portfolios_Monthly.csv,200601,201012,201201,Markowitz_revised gamma = 0.3,12,1.3136916798437648,2.8247140370529307,0.46507068064644175,0.4166666666666667,1.4459294990285538,2.5750238440667315,0.34337755893691346
