filepath,start_time,train_test_split,end_time,method,number of sample,test_return_mean,test_return_std,Sharper ratio,Loss_Probability,Conditional Loss,VaR,CVaR
../factor model/17_Industry_Portfolios_Daily.csv,20140101,20161231,20170401,naive policy 1/N portfolios,62,0.07472770398481975,0.5720101281434834,0.13064052594200745,0.5,0.3692846299810246,0.737764705882353,0.06316129032258065
""
../factor model/17_Industry_Portfolios_Daily.csv,20140101,20161231,20170401,Markowitz_revised gamma = 0.1,62,0.06689675449128893,0.4049812577496685,0.16518481586779973,0.43548387096774194,0.3109112573956716,0.5752845850930863,0.04105493760191138
../factor model/17_Industry_Portfolios_Daily.csv,20140101,20161231,20170401,Markowitz_revised gamma = 0.3,62,0.0756574223596497,0.3665205417143191,0.20642068792591753,0.43548387096774194,0.27145197986513103,0.4948623172754657,0.0374800070724041
../factor model/17_Industry_Portfolios_Daily.csv,20140101,20161231,20170401,Markowitz_revised gamma = 0.5,62,0.07933284801556642,0.3624966256120785,0.21885127311630076,0.41935483870967744,0.2694991837725128,0.48907451309072675,0.036494172558672815
../factor model/17_Industry_Portfolios_Daily.csv,20140101,20161231,20170401,Markowitz_revised gamma = 0.7,62,0.08090802793158382,0.3620753920742103,0.2234563013743863,0.3870967741935484,0.28885397557683745,0.4872795093932908,0.036071667678393995
../factor model/17_Industry_Portfolios_Daily.csv,20140101,20161231,20170401,Markowitz_revised gamma = 0.9,62,0.08154869914326233,0.3620337541207228,0.22525164633148909,0.3870967741935484,0.287657487835807,0.4865322086817588,0.03601169687787933
""
../factor model/17_Industry_Portfolios_Daily.csv,20140101,20161231,20170401,SAA_CVaR,62,0.08225344786378679,0.374615393468679,0.21956772011469375,0.45161290322580644,0.25519266756606074,0.4689283243870843,0.039395172959803534
../factor model/17_Industry_Portfolios_Daily.csv,20140101,20161231,20170401,Popescu 2007,62,0.08270196017281113,0.3606954745288866,0.22928471803210237,0.4032258064516129,0.2732998177346117,0.48333561317989243,0.03582729247296844
""
../factor model/17_Industry_Portfolios_Daily.csv,20140101,20161231,20170401,Popescu 2 cluster portfolios (3factor),62,0.08964379366906025,0.35069326246879956,0.2556188078379056,0.41935483870967744,0.24200998220052278,0.40760059916503527,0.03365135800916847
