filepath,start_time,train_test_split,end_time,method,number of sample,test_return_mean,test_return_std,Sharper ratio,Loss_Probability,Conditional Loss,VaR,CVaR
../factor model/17_Industry_Portfolios_Monthly.csv,200501,200912,201301,naive policy 1/N portfolios,36,1.1041176470588236,5.080261313879537,0.21733481386918369,0.3888888888888889,3.806764705882353,7.168529411764705,0.48769607843137247
""
../factor model/17_Industry_Portfolios_Monthly.csv,200501,200912,201301,Markowitz_revised gamma = 0.1,36,0.8470277666115378,2.7109256333526215,0.31244965047750584,0.4166666666666667,1.7480929657404685,3.203638012442627,0.27428513085941386
../factor model/17_Industry_Portfolios_Monthly.csv,200501,200912,201301,Markowitz_revised gamma = 0.5,36,0.9368570555629431,2.619595493144047,0.3576342446820002,0.4444444444444444,1.4985370881714821,2.8705180025861927,0.2542649076307798
../factor model/17_Industry_Portfolios_Monthly.csv,200501,200912,201301,Markowitz_revised gamma = 0.9,36,0.9576457296730462,2.624874931024061,0.36483480350030734,0.4444444444444444,1.4834690977436782,2.8211872695746476,0.2529271440173074
""
../factor model/17_Industry_Portfolios_Monthly.csv,200501,200912,201301,SAA_CVaR,36,1.0512067933461027,3.0256283095087086,0.3474342139258983,0.3888888888888889,2.007891349247106,3.4316283239880434,0.27801156567641244
../factor model/17_Industry_Portfolios_Monthly.csv,200501,200912,201301,Popescu 2007,36,0.9649293591181469,2.62726016465187,0.36727590670336474,0.4444444444444444,1.4779841206400728,2.8037638396224684,0.25254014107397094
""
../factor model/17_Industry_Portfolios_Monthly.csv,200501,200912,201301,Popescu 2 cluster portfolios (3factor),36,1.002885408471419,2.608434664033167,0.38447787184393395,0.4166666666666667,1.504974881198284,2.711273546761651,0.24695116919627974
../factor model/17_Industry_Portfolios_Monthly.csv,200501,200912,201301,Popescu 3 cluster portfolios (3factor),36,1.031697632784028,2.6282027990848023,0.39254871547328374,0.4166666666666667,1.4791026597018082,2.8605444707434975,0.24763409600457406
../factor model/17_Industry_Portfolios_Monthly.csv,200501,200912,201301,Popescu 4 cluster portfolios (3factor),36,1.0640760860437206,2.62999239413861,0.4045928377645491,0.3888888888888889,1.5552462092037276,2.7290034419904896,0.2529099730229077
""
../factor model/17_Industry_Portfolios_Monthly.csv,200501,200912,201301,Popescu 2 cluster portfolios (return),36,0.9778449376800794,2.8077096247611135,0.348271391406181,0.3611111111111111,1.8727641371476795,3.6755306628177284,0.27672844686690173
../factor model/17_Industry_Portfolios_Monthly.csv,200501,200912,201301,Popescu 3 cluster portfolios (return),36,1.0766668962068895,3.4009608626495433,0.3165772673338276,0.3055555555555556,2.8947252090775875,4.695293618459445,0.32130440113980874
../factor model/17_Industry_Portfolios_Monthly.csv,200501,200912,201301,Popescu 4 cluster portfolios (return),36,1.1024971830525196,3.4760596506609667,0.31716866045232617,0.3055555555555556,3.0379043932162197,5.247939161133337,0.3308896743507984
""
""
filepath,start_time,train_test_split,end_time,method,number of sample,test_return_mean,test_return_std,Sharper ratio,Loss_Probability,Conditional Loss,VaR,CVaR
../factor model/17_Industry_Portfolios_Monthly.csv,200601,201012,201401,naive policy 1/N portfolios,36,1.2360294117647062,4.062029702171861,0.30428861982565847,0.3333333333333333,2.8938725490196076,6.419558823529411,0.4755065359477124
""
../factor model/17_Industry_Portfolios_Monthly.csv,200601,201012,201401,Markowitz_revised gamma = 0.1,36,1.321654021643691,2.60103233575301,0.5081267170256331,0.3333333333333333,1.5539149173552902,2.5895340600363745,0.23658237166332985
../factor model/17_Industry_Portfolios_Monthly.csv,200601,201012,201401,Markowitz_revised gamma = 0.5,36,1.2683879459134648,2.511042372930297,0.5051240710180853,0.3333333333333333,1.5778330831783582,3.3831421298684194,0.2134880968209408
../factor model/17_Industry_Portfolios_Monthly.csv,200601,201012,201401,Markowitz_revised gamma = 0.9,36,1.2663005639183316,2.522066375013607,0.5020885161721803,0.3333333333333333,1.5933991364886126,3.6299050369016794,0.2127034840907243
""
../factor model/17_Industry_Portfolios_Monthly.csv,200601,201012,201401,SAA_CVaR,36,1.548571942013342,2.6685772125262592,0.5802987205108286,0.2777777777777778,1.854278433281869,2.5302052590028543,0.20883561295369046
../factor model/17_Industry_Portfolios_Monthly.csv,200601,201012,201401,Popescu 2007,36,1.2651763327543966,2.526820249156382,0.5006989844951556,0.3333333333333333,1.5985802265510973,3.642751760111454,0.21642950850279177
""
../factor model/17_Industry_Portfolios_Monthly.csv,200601,201012,201401,Popescu 2 cluster portfolios (3factor),36,1.3382466412527316,2.4559207762076007,0.5449062747533875,0.2777777777777778,1.7540270885727196,3.0032937688440806,0.21306993520073358
../factor model/17_Industry_Portfolios_Monthly.csv,200601,201012,201401,Popescu 3 cluster portfolios (3factor),36,1.2726960848130782,2.430607111604017,0.5236124253636347,0.3055555555555556,1.616734043510505,3.161854708035385,0.21293951162529737
../factor model/17_Industry_Portfolios_Monthly.csv,200601,201012,201401,Popescu 4 cluster portfolios (3factor),36,1.3436652322557834,2.401464442528174,0.5595191036187993,0.3055555555555556,1.5078124472560557,2.806561422150423,0.20876280665491787
""
../factor model/17_Industry_Portfolios_Monthly.csv,200601,201012,201401,Popescu 2 cluster portfolios (return),36,1.29626512726199,2.519095207475247,0.5145756791626651,0.3055555555555556,1.63092988080397,3.2495377614955974,0.2207068577628565
../factor model/17_Industry_Portfolios_Monthly.csv,200601,201012,201401,Popescu 3 cluster portfolios (return),36,1.3845036617660562,2.745163596620101,0.5043428608301102,0.2777777777777778,2.006169876122149,3.0952390877837335,0.24165381639262437
../factor model/17_Industry_Portfolios_Monthly.csv,200601,201012,201401,Popescu 4 cluster portfolios (return),36,1.4100539101273801,2.806227464657022,0.5024731344434038,0.2777777777777778,2.0765055162491266,3.5714700467626574,0.253735109261811
""
""
filepath,start_time,train_test_split,end_time,method,number of sample,test_return_mean,test_return_std,Sharper ratio,Loss_Probability,Conditional Loss,VaR,CVaR
../factor model/17_Industry_Portfolios_Monthly.csv,200701,201112,201501,naive policy 1/N portfolios,36,1.4735130718954248,2.907780615877887,0.5067483646631838,0.25,2.552614379084967,3.3455882352941178,0.3174183006535947
""
../factor model/17_Industry_Portfolios_Monthly.csv,200701,201112,201501,Markowitz_revised gamma = 0.1,36,1.5415197749614273,2.712062124009677,0.5683939764190766,0.3055555555555556,1.587868345639541,2.7077238305123004,0.22495116799132708
../factor model/17_Industry_Portfolios_Monthly.csv,200701,201112,201501,Markowitz_revised gamma = 0.5,36,1.351806865045375,2.7361320024544438,0.49405761996597325,0.3055555555555556,2.0086371730510573,4.018433801974336,0.25123031238036503
../factor model/17_Industry_Portfolios_Monthly.csv,200701,201112,201501,Markowitz_revised gamma = 0.9,36,1.341987648515697,2.763667519515842,0.48558216176119307,0.3055555555555556,2.0877716060858083,3.7886638246642956,0.2550205041020985
""
../factor model/17_Industry_Portfolios_Monthly.csv,200701,201112,201501,SAA_CVaR,36,1.6659511180136066,2.8202257774959096,0.5907155133844679,0.2222222222222222,2.5132510024108634,4.350143865897089,0.2845361604207758
../factor model/17_Industry_Portfolios_Monthly.csv,200701,201112,201501,Popescu 2007,36,1.3381729709443908,2.776930022337131,0.481889338290978,0.3055555555555556,2.1156820070062548,3.8547591555266036,0.25876899066003134
""
../factor model/17_Industry_Portfolios_Monthly.csv,200701,201112,201501,Popescu 2 cluster portfolios (3factor),36,1.4270549646860782,2.6659290971923446,0.5352936678582331,0.2777777777777778,2.0800284548047965,3.088939784286505,0.24973822338463522
../factor model/17_Industry_Portfolios_Monthly.csv,200701,201112,201501,Popescu 3 cluster portfolios (3factor),36,1.472898237513882,2.6801276194948183,0.5495627248494648,0.2777777777777778,2.0827229451809743,2.867433322717954,0.24946779788845547
../factor model/17_Industry_Portfolios_Monthly.csv,200701,201112,201501,Popescu 4 cluster portfolios (3factor),36,1.478841822328774,2.734153956963943,0.5408773044993079,0.2777777777777778,2.197337261552404,3.1606070952568723,0.25252172249533444
""
../factor model/17_Industry_Portfolios_Monthly.csv,200701,201112,201501,Popescu 2 cluster portfolios (return),36,1.3004732773911651,2.7754467002917846,0.468563592755878,0.2777777777777778,2.3481175726396337,4.264007321212404,0.27273164879888223
../factor model/17_Industry_Portfolios_Monthly.csv,200701,201112,201501,Popescu 3 cluster portfolios (return),36,1.4767256967551645,2.607931183886722,0.5662441194304564,0.2777777777777778,1.9450976810213707,3.4083356878703124,0.2332607175104562
../factor model/17_Industry_Portfolios_Monthly.csv,200701,201112,201501,Popescu 4 cluster portfolios (return),36,1.454339714409117,2.645247721172981,0.5497933909056426,0.25,2.306529380718405,3.4577826717338875,0.24720090495308997
""
""
filepath,start_time,train_test_split,end_time,method,number of sample,test_return_mean,test_return_std,Sharper ratio,Loss_Probability,Conditional Loss,VaR,CVaR
../factor model/17_Industry_Portfolios_Monthly.csv,200801,201212,201601,naive policy 1/N portfolios,36,0.9074183006535949,3.2279756895970158,0.2811106364827915,0.3611111111111111,2.6473755656108597,4.1348529411764705,0.25555555555555554
""
../factor model/17_Industry_Portfolios_Monthly.csv,200801,201212,201601,Markowitz_revised gamma = 0.1,36,1.4351275621779986,3.1540610832748706,0.4550094383993038,0.3888888888888889,1.8057331149433098,3.9513954120804176,0.28792331010073163
../factor model/17_Industry_Portfolios_Monthly.csv,200801,201212,201601,Markowitz_revised gamma = 0.5,36,1.0803783396519713,3.0105266226824776,0.35886689442039177,0.3888888888888889,2.0857491039752523,4.316175617287109,0.2792045335896702
../factor model/17_Industry_Portfolios_Monthly.csv,200801,201212,201601,Markowitz_revised gamma = 0.9,36,1.0628566602590725,3.0128230626710035,0.35277765675253503,0.3888888888888889,2.1278282342657504,4.163187314331389,0.2753367167113771
""
../factor model/17_Industry_Portfolios_Monthly.csv,200801,201212,201601,SAA_CVaR,36,1.0926090556543593,3.182883506574362,0.34327648291165397,0.3611111111111111,2.3690447236036776,4.9618254437869815,0.31436719505138133
../factor model/17_Industry_Portfolios_Monthly.csv,200801,201212,201601,Popescu 2007,36,1.0570180291151339,3.013262434499021,0.3507885728814296,0.3888888888888889,2.1356154533310336,4.104386389470473,0.2728480174792451
""
../factor model/17_Industry_Portfolios_Monthly.csv,200801,201212,201601,Popescu 2 cluster portfolios (3factor),36,1.2023688256646394,2.991278319116561,0.4019581922486387,0.3611111111111111,2.1401294577330945,4.081624664429856,0.2559433885826954
../factor model/17_Industry_Portfolios_Monthly.csv,200801,201212,201601,Popescu 3 cluster portfolios (3factor),36,1.198035102890257,3.001775637369774,0.39910881012413146,0.3611111111111111,2.1666979857991735,3.9565001303358254,0.26049765873591046
../factor model/17_Industry_Portfolios_Monthly.csv,200801,201212,201601,Popescu 4 cluster portfolios (3factor),36,1.1933132184788413,2.9889677585214978,0.3992392407300899,0.3611111111111111,2.1753039651564436,4.047533016470425,0.24469008537234188
""
../factor model/17_Industry_Portfolios_Monthly.csv,200801,201212,201601,Popescu 2 cluster portfolios (return),36,1.0826443899934166,3.2240468776536977,0.33580293062652733,0.4166666666666667,2.2135140335830386,4.879511336017895,0.2861140450247222
../factor model/17_Industry_Portfolios_Monthly.csv,200801,201212,201601,Popescu 3 cluster portfolios (return),36,1.1495491136060436,3.074763360889592,0.3738658812668613,0.4166666666666667,1.93659516525928,4.036910279191082,0.2552363196096882
../factor model/17_Industry_Portfolios_Monthly.csv,200801,201212,201601,Popescu 4 cluster portfolios (return),36,1.1129873319297792,3.232978416524333,0.34426067499897345,0.3611111111111111,2.4127496356860227,3.8104371508022523,0.2719207233101909
""
""
filepath,start_time,train_test_split,end_time,method,number of sample,test_return_mean,test_return_std,Sharper ratio,Loss_Probability,Conditional Loss,VaR,CVaR
../factor model/17_Industry_Portfolios_Monthly.csv,200901,201312,201701,naive policy 1/N portfolios,36,0.572908496732026,3.4514702023844563,0.16598969805279815,0.4444444444444444,2.4471323529411766,4.484117647058824,0.2872222222222222
""
../factor model/17_Industry_Portfolios_Monthly.csv,200901,201312,201701,Markowitz_revised gamma = 0.1,36,0.6017315773505051,2.9902505078306936,0.2012311596552615,0.4444444444444444,2.1411418110235956,4.140473578370413,0.2914395064925209
../factor model/17_Industry_Portfolios_Monthly.csv,200901,201312,201701,Markowitz_revised gamma = 0.5,36,0.6842674553055574,2.66853305141818,0.2564208282681403,0.4722222222222222,1.6338462187302858,4.316175617287109,0.2792045335896702
../factor model/17_Industry_Portfolios_Monthly.csv,200901,201312,201701,Markowitz_revised gamma = 0.9,36,0.7156678502336666,2.668639451636483,0.2681770479690688,0.4444444444444444,1.7204856911615007,3.9715097381478035,0.2753367167113771
""
../factor model/17_Industry_Portfolios_Monthly.csv,200901,201312,201701,SAA_CVaR,36,0.44977011781288656,2.9537633388030606,0.15227019440059295,0.4722222222222222,2.1631055966163313,4.9618254437869815,0.31436719505138133
../factor model/17_Industry_Portfolios_Monthly.csv,200901,201312,201701,Popescu 2007,36,0.7322637366644293,2.6752115946957957,0.2737218013394924,0.4444444444444444,1.714151261940179,3.7768989722763466,0.2728480174792451
""
../factor model/17_Industry_Portfolios_Monthly.csv,200901,201312,201701,Popescu 2 cluster portfolios (3factor),36,0.816304921388628,2.719253983877069,0.30019443797035594,0.4444444444444444,1.6428170453050601,3.7838044357072707,0.253912738528548
../factor model/17_Industry_Portfolios_Monthly.csv,200901,201312,201701,Popescu 3 cluster portfolios (3factor),36,0.8290234582382328,2.7716936062150572,0.2991035720468117,0.4722222222222222,1.5625329712509122,4.10590735350398,0.2542497520927369
../factor model/17_Industry_Portfolios_Monthly.csv,200901,201312,201701,Popescu 4 cluster portfolios (3factor),36,0.8233534371004914,2.712324532252869,0.30356007450797573,0.4722222222222222,1.5291761428565689,3.488636753844066,0.2526895004225849
""
../factor model/17_Industry_Portfolios_Monthly.csv,200901,201312,201701,Popescu 2 cluster portfolios (return),36,0.7625307454582965,3.0461368611402566,0.250327145567865,0.4722222222222222,1.9208101452215918,4.8795113360180515,0.2861140450233356
../factor model/17_Industry_Portfolios_Monthly.csv,200901,201312,201701,Popescu 3 cluster portfolios (return),36,0.8600016769707717,3.098407537936318,0.277562478931862,0.4444444444444444,1.9505706950725934,4.069786776319513,0.2517321779108886
../factor model/17_Industry_Portfolios_Monthly.csv,200901,201312,201701,Popescu 4 cluster portfolios (return),36,0.6513105918239568,3.32405480666466,0.1959385839601961,0.3888888888888889,2.6060748000191434,4.966427183908616,0.28744944444745407
""
""
