filepath,start_time,train_test_split,end_time,method,number of sample,test_return_mean,test_return_std,Sharper ratio,Loss_Probability,Conditional Loss,VaR,CVaR
../factor model/10_Industry_Portfolios_Daily.csv,20100101,20141231,20150701,naive policy 1/N portfolios,124,0.01345161290322583,0.7394408562669184,0.01819160084166374,0.5080645161290323,0.5597460317460315,1.2189500000000002,0.08823387096774192
""
../factor model/10_Industry_Portfolios_Daily.csv,20100101,20141231,20150701,Markowitz_revised gamma = 0.1,124,0.04788320542771565,0.7163044407527136,0.06684756187941343,0.4435483870967742,0.5735063095052656,1.0890894641490743,0.08101783821852768
../factor model/10_Industry_Portfolios_Daily.csv,20100101,20141231,20150701,Markowitz_revised gamma = 0.3,124,0.014395647372011357,0.695843350402642,0.020688057683789715,0.5,0.5304131792755364,1.0517593624556405,0.08089379950593567
../factor model/10_Industry_Portfolios_Daily.csv,20100101,20141231,20150701,Markowitz_revised gamma = 0.5,124,0.006471434184081777,0.7009831737671335,0.009231939404913,0.5080645161290323,0.5379367426094427,1.1117440955930147,0.08264304421389558
../factor model/10_Industry_Portfolios_Daily.csv,20100101,20141231,20150701,Markowitz_revised gamma = 0.7,124,0.003075348309037037,0.7043535462350202,0.004366199794798636,0.5161290322580645,0.5365936568797961,1.1052091116872524,0.08339272479743427
../factor model/10_Industry_Portfolios_Daily.csv,20100101,20141231,20150701,Markowitz_revised gamma = 0.9,124,0.0011886338915844245,0.7065235923159847,0.0016823697106675263,0.5,0.5581093776966298,1.1015785684544543,0.08380921349962943
""
../factor model/10_Industry_Portfolios_Daily.csv,20100101,20141231,20150701,SAA_CVaR,124,-0.007162298387096778,0.7168022517507032,-0.009992014352080685,0.5080645161290323,0.5712698412698413,1.1056874999999997,0.08547883064516128
../factor model/10_Industry_Portfolios_Daily.csv,20100101,20141231,20150701,Popescu 2007,124,-0.0042513405049478216,0.7120814096086919,-0.005970301214974912,0.5161290322580645,0.5539111808746902,1.0929060954837901,0.0845800223903709
""
../factor model/10_Industry_Portfolios_Daily.csv,20100101,20141231,20150701,Popescu 2 cluster portfolios (3factor),124,0.01487784148774813,0.6968528514682393,0.02135004751204096,0.49193548387096775,0.542810017741591,1.0945164573765134,0.07945545491522041
../factor model/10_Industry_Portfolios_Daily.csv,20100101,20141231,20150701,Popescu 2 cluster portfolios (3factor) bs,124,0.01490247174660435,0.6968396581934614,0.021385797394537817,0.49193548387096775,0.5427637222546655,1.0942603473423307,0.07945172118770213
../factor model/10_Industry_Portfolios_Daily.csv,20100101,20141231,20150701,Popescu 3 cluster portfolios (3factor),124,0.021280121219350384,0.7131341656804999,0.029840277248593297,0.5080645161290323,0.5338571490781374,1.2338103632765018,0.08262219622172343
../factor model/10_Industry_Portfolios_Daily.csv,20100101,20141231,20150701,Popescu 3 cluster portfolios (3factor) bs,124,0.021119604417281015,0.7131914381426342,0.029612812616319175,0.5080645161290323,0.5340764330669353,1.2345569491965507,0.08263277992614264
../factor model/10_Industry_Portfolios_Daily.csv,20100101,20141231,20150701,Popescu 4 cluster portfolios (3factor),124,0.022612386120917406,0.719160389623587,0.031442758037261855,0.5161290322580645,0.5292095500245143,1.2244340100655626,0.08200016582776623
../factor model/10_Industry_Portfolios_Daily.csv,20100101,20141231,20150701,Popescu 4 cluster portfolios (3factor) bs,124,0.022414307093485724,0.7192067964419259,0.031165316018110824,0.5161290322580645,0.529449286079254,1.220010770053288,0.08198604124198157
../factor model/10_Industry_Portfolios_Daily.csv,20100101,20141231,20150701,Popescu 5 cluster portfolios (3factor),124,0.016141324101032032,0.7157366566438201,0.0225520433405224,0.5161290322580645,0.5363165284010724,1.1906712077603687,0.0822781542131772
../factor model/10_Industry_Portfolios_Daily.csv,20100101,20141231,20150701,Popescu 5 cluster portfolios (3factor) bs,124,0.015929968000251933,0.7158367874225553,0.022253631386575476,0.5161290322580645,0.5365978923264825,1.1856948321157814,0.08226219382779337
""
../factor model/10_Industry_Portfolios_Daily.csv,20100101,20141231,20150701,Popescu 2 cluster portfolios (5factor),124,0.014054268458407272,0.6976497735212792,0.020145163077270888,0.5,0.5357588805668764,1.0936172403502624,0.0796580289903531
../factor model/10_Industry_Portfolios_Daily.csv,20100101,20141231,20150701,Popescu 2 cluster portfolios (5factor) bs,124,0.014098707964592835,0.6976400661774794,0.020209143150052577,0.5,0.5356819215486656,1.093603995757782,0.07965261700072263
../factor model/10_Industry_Portfolios_Daily.csv,20100101,20141231,20150701,Popescu 3 cluster portfolios (5factor),124,0.021293521616178576,0.712110316860162,0.029901998485383566,0.5080645161290323,0.5342305481253462,1.232000268483286,0.08239683205724857
../factor model/10_Industry_Portfolios_Daily.csv,20100101,20141231,20150701,Popescu 3 cluster portfolios (5factor) bs,124,0.021143560661796776,0.7121598595862894,0.029689346257284952,0.5080645161290323,0.5344314987200527,1.2326019547848224,0.08240448800774017
../factor model/10_Industry_Portfolios_Daily.csv,20100101,20141231,20150701,Popescu 4 cluster portfolios (5factor),124,0.01829308961606951,0.7199490276433653,0.025408867730468264,0.5241935483870968,0.528318719604119,1.2271405440509175,0.08276698591573486
../factor model/10_Industry_Portfolios_Daily.csv,20100101,20141231,20150701,Popescu 4 cluster portfolios (5factor) bs,124,0.018106574900215347,0.720040828328569,0.025146594731643407,0.5241935483870968,0.5285667892101051,1.225564479406654,0.08277417865862044
../factor model/10_Industry_Portfolios_Daily.csv,20100101,20141231,20150701,Popescu 5 cluster portfolios (5factor),124,0.01712358715768628,0.7310124196438503,0.02342448185220834,0.5241935483870968,0.5370864302737932,1.2452467484114111,0.08445463412780362
