filepath,start_time,train_test_split,end_time,method,number of sample,test_return_mean,test_return_std,Sharper ratio,Loss_Probability,Conditional Loss,VaR,CVaR
../factor model/10_Industry_Portfolios_Daily.csv,20130101,20171231,20180401,naive policy 1/N portfolios,61,-0.04496721311475409,1.1092156284512178,-0.04053964978616572,0.45901639344262296,0.9376785714285713,2.025,0.15213114754098359
""
../factor model/10_Industry_Portfolios_Daily.csv,20130101,20171231,20180401,Markowitz_revised gamma = 0.1,61,0.02074058237258546,1.2295397505026124,0.01686857408563416,0.4426229508196721,1.0108833225663412,2.123119342783955,0.1557486750947998
../factor model/10_Industry_Portfolios_Daily.csv,20130101,20171231,20180401,Markowitz_revised gamma = 0.3,61,-0.026722306500945113,0.9793862674592456,-0.02728474697758317,0.47540983606557374,0.8025732253378155,1.5034968965023279,0.12998467320193127
../factor model/10_Industry_Portfolios_Daily.csv,20130101,20171231,20180401,Markowitz_revised gamma = 0.5,61,-0.041474462050685966,0.9363246803468535,-0.044294957637261156,0.45901639344262296,0.8088770272261878,1.451414733239207,0.1257899786696193
../factor model/10_Industry_Portfolios_Daily.csv,20130101,20171231,20180401,Markowitz_revised gamma = 0.7,61,-0.04779689326424799,0.9196956113819277,-0.05197033961315607,0.47540983606557374,0.7737487894782342,1.5051331509463322,0.12399236887854828
../factor model/10_Industry_Portfolios_Daily.csv,20130101,20171231,20180401,Markowitz_revised gamma = 0.9,61,-0.05130935208696358,0.9109652006623824,-0.056324162602100984,0.45901639344262296,0.7977465319472901,1.5349767044484857,0.12299369715908144
""
../factor model/10_Industry_Portfolios_Daily.csv,20130101,20171231,20180401,SAA_CVaR,61,-0.032911979919754156,0.915834978863003,-0.03593658320477554,0.47540983606557374,0.7600090058063751,1.4525483008781976,0.12085893126521823
../factor model/10_Industry_Portfolios_Daily.csv,20130101,20171231,20180401,Popescu 2007,61,-0.05756765274674076,0.8974871769648916,-0.0641431479181933,0.45901639344262296,0.793076081356847,1.5428106295275394,0.12177170171388077
""
../factor model/10_Industry_Portfolios_Daily.csv,20130101,20171231,20180401,Popescu 2 cluster portfolios (3factor),61,-0.025926803484178956,1.030390330392786,-0.025162118392838207,0.4426229508196721,0.9041520684363679,1.706502798018203,0.14056148624978138
../factor model/10_Industry_Portfolios_Daily.csv,20130101,20171231,20180401,Popescu 2 cluster portfolios (3factor) bs,61,-0.026183257396633228,1.029647882800644,-0.025429331554992107,0.4426229508196721,0.903735415013511,1.7052180067544638,0.14048715807654844
../factor model/10_Industry_Portfolios_Daily.csv,20130101,20171231,20180401,Popescu 3 cluster portfolios (3factor),61,-0.016288867183562473,1.1269045565523594,-0.014454522425037015,0.45901639344262296,0.9167586931751883,1.9080947819820016,0.15504328348234409
../factor model/10_Industry_Portfolios_Daily.csv,20130101,20171231,20180401,Popescu 3 cluster portfolios (3factor) bs,61,-0.01678420748529143,1.1255403668961246,-0.014912132855418446,0.45901639344262296,0.9163551896523462,1.903772729624463,0.15485492343727877
../factor model/10_Industry_Portfolios_Daily.csv,20130101,20171231,20180401,Popescu 4 cluster portfolios (3factor),61,-0.016200682035654904,1.117147070737044,-0.01450183459279575,0.45901639344262296,0.9122882995687314,1.8684953261703476,0.1535554473909061
../factor model/10_Industry_Portfolios_Daily.csv,20130101,20171231,20180401,Popescu 4 cluster portfolios (3factor) bs,61,-0.016686904345588508,1.115777510330194,-0.014955404810633193,0.45901639344262296,0.9118597906511503,1.8635284070045097,0.1533627245151497
../factor model/10_Industry_Portfolios_Daily.csv,20130101,20171231,20180401,Popescu 5 cluster portfolios (3factor),61,-0.018421199044032843,1.1024683321601516,-0.01670905050663792,0.45901639344262296,0.9027083045726085,1.8579692321902546,0.1508039687814444
