NoDur,Durbl,Manuf,Enrgy,HiTec,Telcm,Shops,Hlth ,Utils,Other
-0.20742936184066885,-0.6733644902891945,-0.30980920915221194,0.32250913769045453,-0.20771419444900321,-0.6968152358166417,-0.49228982580973585,-1.0113914666536432,-0.3272112530600461,0.15712257061363874
-0.3865754664060822,-1.7513148979955648,-0.6436382915027055,-0.2579982363778591,0.15412541104286429,-0.22692129112392967,-0.9076938057506229,-1.0578751433203823,-0.35658945667522185,-0.8172301074405092
0.6810664075157286,0.904016064564607,0.33064288855545193,-0.29945408669328977,0.011730265433396734,1.3901899100454849,0.5761195067694816,0.4249646199939107,-0.3573278314542561,0.7428686934767985
-0.9790656471393374,0.9671689641439026,0.2610476823711026,-0.09225657861490094,0.01074699033957432,-0.5063081016873644,0.3433401816916252,-0.2517925433582499,-0.3825008070712079,-0.7660198073043448
-0.9025058761311877,-1.337696144821515,-1.2734611989892612,-3.2206794238831966,-1.812078280250877,-0.9421785854668134,-0.40621057089726575,-1.5044478463721895,-0.6228317424222438,-1.1544305783943474
0.3079572642445392,1.8443041945699772,0.9953293550696716,-0.38454708744066723,1.5134440718894357,-0.2479810291848344,0.9625131514616982,1.2283221404465685,-0.22288560209176317,1.1656689030490885
-1.1542965857929448,0.17174836913640368,-0.45165901305869627,-2.024252137322767,-0.8028630466323475,-1.1566525041340572,-0.9629222710832822,-0.9939014923519266,0.17409602533721114,-0.2249565877414783
0.2534902459130557,0.04800726809724317,0.39069183259434886,-0.7755309933533083,0.6404334855724906,-0.2575619409726983,0.05273050989304466,0.40344194682399614,0.04870424729365787,-0.16782695157210728
-0.17444662942624056,-2.299259139060692,-1.074947760237312,-0.008049809723640333,-1.947629898550706,-0.9635893095713258,-1.8486971521530973,-1.5511888425805211,0.46379246824932785,-1.564912769445239
0.11472020930117374,-0.058503738353147657,-0.2611168028073072,-0.651484697822893,-0.6611104783956507,-0.04306151607649315,-0.5087913911800642,-0.11440981889015678,0.5927870419840474,-0.050400451820241776
0.16599546019326514,0.07186910512525041,0.22025194389485991,0.8813810849927082,0.9384591573709582,1.5264365916030882,-0.024968720218724375,-0.5775620826741866,0.36534028324368095,0.878507437905113
0.3810296748535663,1.341040333486004,0.44769482213145695,-0.27566975929436843,1.3592532123128986,0.7296333213219474,1.2228323957159655,1.20922774231204,0.33865944246095026,1.108016390180397
-1.2007259358059903,-0.7161485601394173,-0.9942415818492194,-0.886400798184334,-0.9302307187611591,-1.312636666571906,-0.851887355964006,-1.0568196546551019,-1.3777137871149054,-1.6268992198892
