NoDur,Durbl,Manuf,Enrgy,HiTec,Telcm,Shops,Hlth ,Utils,Other
-0.405026517131074,-1.3876538030726775,-0.38867905991977425,-1.2435082380890357,0.41146223418405603,0.06417537802576688,-0.6865465240685171,-0.708227237534374,-0.4391679508044553,-0.703441400452836
0.6773959107823121,-0.6126865467883795,-0.04569583781844748,-0.10517170965387204,-0.002497173119242557,-0.1363103380637063,0.20684346384874275,0.6237504517415583,-0.27517811729055347,-0.614860133145381
0.1348022350395799,1.2937971609534833,1.0250341446221334,1.5742837090916184,1.268642733878709,0.9379550183422488,1.1804558064626787,0.9279714843967907,-0.3802062298235755,1.3078462875369286
0.34270061692031994,-0.03858791130212093,0.2506468071330747,1.8074450852162534,0.9076064235162653,0.07538103066717518,0.3846671990193197,-0.4135540194717662,-0.42197168103101407,-0.015023839814524487
0.44011320404018955,-0.5547619560540501,-0.451729957202241,-0.6684022491299046,-0.35202723300927663,0.4184173909930852,-0.05772977173096229,-0.06257719342136402,0.19865856128120682,-0.7281037662040278
0.029237951430207076,0.6920951720869463,0.2361700743616408,1.056574940015129,1.1517874965244657,0.2019548624550661,-0.043799951138067714,1.0047803593556077,-0.3850244422228563,0.19617851112224285
0.265647817596715,0.38409142862924733,0.1832022885077326,-0.4972294651847358,0.8888885408213658,-0.16058156791876788,0.35966604363926075,0.5342529096415882,-0.02777962116367525,0.5860547556051815
-0.8226150084522821,-1.578352065941155,-0.41779284519370324,0.7572735077983083,-1.8634676347005432,-1.4834559092133812,-0.8471604813246354,-1.2246505827751213,-1.0008134990473248,-1.3758401040857722
-0.20160183544409233,-0.5437492032546357,-0.44152150100985427,-1.38058674792792,-0.355376251298731,-0.015366228624538236,-0.35018337047683684,-0.354873554126897,-0.9354086067512852,-0.639894510604986
0.024614767384847663,-0.3818193779585387,0.3334929240093528,0.7954489004859892,0.4163328742777881,0.22667448156447484,0.40228857370563287,0.5504536132838348,1.298968049780718,0.4551630070476803
-0.00973613049573524,0.5055715777716789,0.021553803775058784,-0.2299046546549004,0.11540569172962048,0.2622902918705218,0.17180913174625098,0.33258465014803495,-0.3024956656348466,0.5906275350849592
-0.368226317184171,-0.43770034730622226,-0.2944547265186183,-2.31306304725692,-0.016833459815652346,-0.057896323951859965,0.03441137342314514,-0.47131681697312977,-0.21757044375483633,-0.35687013520925315
0.43385393814471346,1.2843521000867357,0.056114067509353334,-1.4716535329558917,0.639331444926844,0.6245994576418485,0.3408309374076206,-0.5024495197153338,0.12453651742031058,0.008870243283740059
0.9636917457776255,1.6341631747722587,2.0240562371012425,2.0731414708208935,2.107181411618518,1.4124740684256187,1.1688331406043928,2.253457311518173,0.7300872967026035,2.3625496381700426
0.9300064967911834,2.110540401423404,1.2783887588426937,0.8583477222166546,0.5920118018031446,0.8593059306740595,1.1421205564022376,0.9654273056127636,1.042310325931885,1.0475881695298477
0.8606981439342256,0.98273435224376,0.17709170146280417,1.4645086961700389,0.08149514510732388,0.2294274881365745,-0.06862329407691568,0.20237855577366343,0.580787036202985,0.555803202784075
0.33138791911376153,0.6643509070225461,0.5608810656284808,-0.09575648812208572,0.2065272576471598,0.68254178070665,0.6685637744346595,0.06347757653147536,0.14695027216734138,0.7318506998360832
-0.3205482420236843,-0.7465288349388858,0.39039577874340853,0.6774649520384278,0.466991519560987,-0.5585816367837065,-0.5053142164076039,-0.7728458274336861,0.36584910852336244,-0.060904185441642306
-0.6114017711621527,-0.6430092552831279,-0.6267337703375593,-0.6800529844443779,-0.47695573062963653,-0.21654847625702833,-0.49978002729115434,0.314423780861094,-0.42704322703529546,-0.4223284152032246
